id,jenis_makanan,nama_makanan,kalori,protein,lemak,karbohidrat,source,protein_per_calorie,fat_per_calorie,carb_per_calorie,protein_fat_ratio,macro_balance_score
1368,komponen,cue selar kuning,145.0,27.0,2.3,0.0,kaggle,0.18620689526753867,0.01586206885612366,0.0,11.739125330815074,0.5828693075283652
1372,komponen,daging anak sapi,190.0,19.1,12.0,0.0,kaggle,0.10052631526038783,0.06315789440443213,0.0,1.5916665340277891,0.7465398404964326
1373,komponen,daging asap,191.0,32.0,6.0,0.0,kaggle,0.16753926613853787,0.03141361240097585,0.0,5.333332444444593,0.6345146200701814
1374,komponen,daging babi gemuk,457.0,11.6,45.0,0.0,kaggle,0.025382932110759447,0.09846827111932545,0.0,0.25777777204938285,0.6629642865337922
1375,komponen,daging babi kurus,376.0,14.1,35.0,0.0,kaggle,0.03749999990026596,0.09308510613541195,0.0,0.4028571313469391,0.7071629011562548
1376,komponen,daging domba,206.0,17.1,14.8,0.0,kaggle,0.08300970833490434,0.07184465984541427,0.0,1.155405327337478,0.7624669186066941
1377,komponen,daging kambing,154.0,16.6,9.2,0.0,kaggle,0.10779220709225841,0.05974025935233598,0.0,1.8043476299622145,0.7368143798137212
1378,komponen,daging kerbau,84.0,18.7,0.5,0.0,kaggle,0.2226190449688209,0.005952380881519275,0.0,37.399925200149596,0.5468849777599184
1379,komponen,daging kuda,118.0,18.1,4.1,0.9,kaggle,0.15338982920856079,0.03474576241740879,0.007627118579431199,4.414633069601691,0.6766646216643943
1380,komponen,daging sapi,207.0,18.8,14.0,0.0,kaggle,0.09082125559989732,0.06763284991481715,0.0,1.3428570469387824,0.7568439605083223
1382,komponen,daun bawang,29.0,1.8,0.7,5.2,kaggle,0.062068963376932296,0.024137930202140334,0.17931033864447107,2.5714248979644316,0.751242287470846
1386,komponen,daun beluntas,42.0,1.8,0.5,9.4,kaggle,0.042857141836734725,0.0119047616213152,0.22380951848072578,3.5999928000144,0.6645185731497749
1387,komponen,daun cincau,122.0,6.0,1.0,26.0,kaggle,0.04918032746573502,0.008196721244289171,0.21311475235151842,5.999994000006001,0.6726898637167747
1388,komponen,daun gandaria,60.0,3.1,0.3,14.0,kaggle,0.051666665805555574,0.004999999916666668,0.23333332944444451,10.333298889003705,0.6603517968183599
1393,komponen,daun jambu mete muda,73.0,4.6,0.5,16.2,kaggle,0.06301369776693565,0.006849314974666919,0.22191780517920814,9.199981600036798,0.68784932313467
1398,komponen,daun kacang panjang,34.0,4.1,0.4,5.8,kaggle,0.12058823174740495,0.011764705536332193,0.17058823027681677,10.249974375064062,0.7811283052568166
1402,komponen,daun katuk,59.0,4.8,1.0,11.0,kaggle,0.08135593082447574,0.016949152255099114,0.18644067480609028,4.7999952000048,0.7546733092686709
1405,komponen,daun kecipir,47.0,5.0,0.5,8.5,kaggle,0.10638297645993668,0.010638297645993668,0.18085105998189235,9.999980000039999,0.7661085392334702
1406,komponen,daun kedondong,59.0,2.8,0.3,13.4,kaggle,0.047457626314277516,0.005084745676529734,0.22711864021832814,9.333302222325926,0.655841523964795
1407,komponen,daun kelor,82.0,6.7,1.7,14.3,kaggle,0.08170731607674005,0.020731707064247474,0.17439024177572876,3.941174152250499,0.7717927497202653
1409,komponen,daun kemangi,46.0,4.0,0.5,8.9,kaggle,0.08695651984877131,0.010869564981096414,0.19347825666351617,7.999984000032,0.7429010909909607
1413,komponen,daun koro,23.0,3.0,0.3,3.7,kaggle,0.1304347769376184,0.01304347769376184,0.16086955822306268,9.999966666777778,0.7905844435495617
1415,komponen,daun kumak,14.0,1.3,0.3,2.3,kaggle,0.09285713622449028,0.02142856989795929,0.16428570255102123,4.333318888937038,0.7906419023262241
1416,komponen,daun labu siam,60.0,4.0,0.4,4.7,kaggle,0.06666666555555557,0.006666666555555558,0.0783333320277778,9.9999750000625,0.7929835728799298
1417,komponen,daun labu waluh,30.0,3.6,0.6,4.5,kaggle,0.11999999600000014,0.019999999333333355,0.14999999500000016,5.999990000016667,0.8083525057409993
1420,komponen,daun leunca,45.0,4.7,0.5,8.1,kaggle,0.10444444212345685,0.011111110864197537,0.17999999600000008,9.3999812000376,0.7662848475814583
1421,komponen,daun lobak,30.0,2.3,0.4,5.8,kaggle,0.07666666411111119,0.013333332888888903,0.1933333268888891,5.749985625035937,0.7368747263181764
1422,komponen,daun lompong tales,40.0,3.0,0.8,7.4,kaggle,0.07499999812500005,0.019999999500000015,0.18499999537500014,3.749995312505859,0.7550105282469443
1423,komponen,daun mangkokan,54.0,3.7,0.3,11.8,kaggle,0.06851851724965709,0.005555555452674899,0.2185185144718794,12.333292222359262,0.6946972361157691
1425,komponen,daun melinjo,99.0,5.0,1.3,21.3,kaggle,0.050505049994898486,0.013131312998673607,0.21515151297826757,3.8461508875762402,0.6852062928442941
1428,komponen,daun oyong,22.0,1.0,0.1,5.3,kaggle,0.045454543388429844,0.004545454338842985,0.24090907995867816,9.99990000099999,0.6454505744767186
1430,komponen,daun pakis,35.0,4.0,0.3,6.4,kaggle,0.11428571102040827,0.00857142832653062,0.18285713763265324,13.333288889037037,0.7655051804790178
1438,komponen,daun pete cina,128.0,12.0,6.5,12.4,kaggle,0.09374999926757813,0.05078124960327149,0.09687499924316408,1.8461535621302212,0.9128814450503993
1439,komponen,daun pohpohan,37.0,2.5,0.8,6.9,kaggle,0.06756756574141715,0.02162162103725349,0.18648648144631133,3.1249960937548824,0.7480055209325882
1442,komponen,daun semanggi,45.0,4.4,8.0,0.5,kaggle,0.09777777560493833,0.1777777738271606,0.011111110864197537,0.5499999312500087,0.7625830568819604
1446,komponen,daun singkong,73.0,6.8,1.2,13.0,kaggle,0.09315068365547009,0.016438355939200604,0.17808218934133987,5.66666194444838,0.7705045133723452
1450,dish,daun singkong lodeh,55.0,4.0,0.5,8.5,kaggle,0.0727272714049587,0.009090908925619838,0.15454545173553724,7.999984000032,0.7481168884052756
1453,komponen,daun sintrong,36.0,2.6,0.9,6.1,kaggle,0.07222222021604945,0.024999999305555576,0.16944443973765447,2.888885679015912,0.7744925988732012
1456,komponen,daun tales,71.0,4.1,2.1,12.3,kaggle,0.057746478059908755,0.02957746437214839,0.1732394341797263,1.9523800226761794,0.7614534174639946
1459,komponen,daun ubi jalar,47.0,2.8,0.4,10.4,kaggle,0.059574466817564536,0.008510638116794934,0.2212765910366683,6.99998250004375,0.6865810320951807
1460,dish,daun ubi jalar kukus,56.0,3.1,0.3,13.0,kaggle,0.05535714186862247,0.005357142761479593,0.23214285299744905,10.333298889003705,0.667796381963801
1466,komponen,deblo,260.0,2.0,15.0,53.0,kaggle,0.007692307662721894,0.057692307470414206,0.2038461530621302,0.13333332444444504,0.6908793834834766
1468,komponen,dendeng daging sapi,433.0,55.0,9.0,0.0,kaggle,0.12702078492604899,0.02078521935153529,0.0,6.111110432098841,0.6236280882262569
1470,komponen,dideh darah ayam,77.0,13.8,1.9,0.7,kaggle,0.17922077689323668,0.024675324354865916,0.009090908972845337,7.263154072024173,0.639458163651129
1471,komponen,dideh darah sapi,104.0,21.9,1.1,0.0,kaggle,0.21057692105214498,0.010576922975221895,0.0,19.909072809933807,0.5619782494210406
1473,dish,dodol,395.0,3.0,5.7,81.2,kaggle,0.007594936689633072,0.014430379710302838,0.20556961973273516,0.526315697137597,0.5968386807391518
1479,komponen,dodonkol,17.5,3.3,2.3,39.5,kaggle,0.18857141779591896,0.13142856391836777,2.2571427281632723,1.4347819848773977,0.6162890898811797
1483,komponen,duku,63.0,1.0,0.2,16.1,kaggle,0.015873015621063243,0.003174603124212649,0.25555555149911824,4.999975000124999,0.5772216417984805
1484,komponen,durian,134.0,2.5,3.0,28.0,kaggle,0.01865671627868122,0.022388059534417467,0.20895522232122968,0.8333330555556481,0.6446353944591329
1486,komponen,eceng gondok,18.0,1.0,0.2,3.8,kaggle,0.055555552469135974,0.011111110493827195,0.2111110993827167,4.999975000124999,0.691311015925594
1487,dish,embacang,98.0,1.4,0.2,25.4,kaggle,0.014285714139941692,0.002040816305705956,0.25918367082465643,6.999965000174998,0.5701150184134249
1489,dish,empal goreng,590.0,18.5,57.0,0.0,kaggle,0.03135593215024418,0.09661016932777937,0.0,0.3245613978147123,0.6855253618996089
1497,komponen,erbis,70.0,0.6,0.0,18.9,kaggle,0.008571428448979594,0.0,0.2699999961428572,600000.0,0.5501771844186998
1499,dish,es krim coconut milk,156.7,3.0,1.7,32.7,kaggle,0.019144862672974713,0.01084875551468567,0.2086790031354244,1.7647048442912683,0.617193385005361
1500,dish,es mambo,152.0,0.0,0.0,37.6,kaggle,0.0,0.0,0.2473684194252078,0.0,0.5285954792089683
1501,dish,es sirup,44.8,0.0,0.0,11.3,kaggle,0.0,0.0,0.25223213722696125,0.0,0.5285954792089683
1505,dish,gadung kukus,88.0,0.8,0.3,20.9,kaggle,0.009090908987603308,0.00340909087035124,0.23749999730113638,2.6666577778074076,0.5638521156268681
1506,komponen,gadung mentah,101.0,2.1,0.2,23.2,kaggle,0.020792079002058626,0.0019801980001960596,0.2297029680227429,10.499947500262499,0.5912403460505045
1509,komponen,gambas oyong,18.0,0.8,0.2,4.1,kaggle,0.04444444197530878,0.011111110493827195,0.22777776512345746,3.9999800000999994,0.6637955255003481
1510,dish,gambas lodeh,13.0,0.3,0.6,1.6,kaggle,0.023076921301775286,0.04615384260355057,0.1230769136094682,0.49999916666805555,0.7776889066595591
1511,komponen,gandaria,68.0,0.7,0.1,18.0,kaggle,0.010294117495674743,0.0014705882136678205,0.26470587846020766,6.999930000699992,0.5584928369534904
1512,dish,ganyong kukus,100.0,0.8,0.2,23.8,kaggle,0.007999999920000002,0.0019999999800000006,0.23799999762000004,3.9999800000999994,0.5569977294892827
1513,komponen,ganyong mentah,95.0,1.0,0.1,22.6,kaggle,0.01052631567867036,0.0010526315678670362,0.2378947343379502,9.99990000099999,0.5611408652313996
1516,komponen,gaplek,338.0,1.5,0.7,81.3,kaggle,0.004437869809355415,0.0020710059110325267,0.24053254366706348,2.1428540816370263,0.5472089433776244
1520,komponen,gelatine,389.0,0.0,0.0,91.0,kaggle,0.0,0.0,0.23393316135235692,0.0,0.5285954792089683
1521,komponen,gembili,95.0,1.5,0.1,22.4,kaggle,0.015789473518005543,0.0010526315678670362,0.23578947120221608,14.999850001499984,0.5750680882427992
1530,dish,getuk lindri,171.4,4.0,4.0,32.0,kaggle,0.02333722273432192,0.02333722273432192,0.18669778187457536,0.9999997500000625,0.6700168354462778
1533,komponen,ginjal babi,114.0,16.3,4.6,0.8,kaggle,0.14298245488611883,0.0403508768390274,0.007017543798091721,3.543477490548372,0.6960310225971047
1534,komponen,ginjal domba,105.0,16.6,3.3,1.0,kaggle,0.1580952365895692,0.0314285711292517,0.009523809433106578,5.030301505969241,0.6709948820688707
1535,komponen,ginjal sapi,141.0,15.0,8.1,0.9,kaggle,0.10638297796891505,0.05744680810321413,0.006382978678134903,1.851851623228195,0.760136033922929
1536,dish,gudeg,53.0,1.6,1.6,8.8,kaggle,0.03018867867568531,0.03018867867568531,0.1660377327162692,0.9999993750003907,0.7171572875253809
1540,komponen,gula merah tebu belum dimurnikan,356.0,0.4,0.5,90.6,kaggle,0.0011235955024618105,0.001404494378077263,0.25449438130760005,0.7999984000032,0.535550413568524
1554,komponen,hati babi,134.0,19.7,4.8,1.7,kaggle,0.147014924276008,0.035820895255067944,0.01268656706950323,4.1041658116321225,0.7001069583585362
1555,komponen,hati sapi,136.0,19.7,3.2,6.0,kaggle,0.14485294011137545,0.023529411591695505,0.04411764673442907,6.156248076172475,0.750539535140972
1556,komponen,havermout,390.0,14.2,7.4,68.2,kaggle,0.036410256316896775,0.018974358925706772,0.17487179442340567,1.9189186596055863,0.697097398809368
1559,dish,ikan asin bilis goreng,380.0,33.6,27.5,0.0,kaggle,0.08842105239889197,0.07236842086218837,0.0,1.2218181373884314,0.7607997258586751
1560,dish,ikan asin gabus goreng,456.0,46.5,24.4,0.0,kaggle,0.10197368398689982,0.05350877181248076,0.0,1.9057376268140318,0.7321398511877983
1561,dish,ikan asin japuh goreng,348.0,18.7,29.5,0.0,kaggle,0.05373563202949531,0.08477011469893646,0.0,0.6338982835966683,0.7471696614725071
1563,dish,ikan asin pari goreng,430.0,58.2,23.6,0.0,kaggle,0.13534883689453758,0.054883720802596,0.0,2.466101590419424,0.7078106052550135
1564,dish,ikan asin pepetek goreng,652.0,40.4,54.3,0.0,kaggle,0.06196319008901351,0.0832822084612236,0.0,0.7440147192630807,0.7567999804205091
1565,dish,ikan asin sirinding goreng,319.0,6.9,31.7,0.0,kaggle,0.021630093976081212,0.09937304044083686,0.0,0.21766560827553288,0.6473616256409873
1566,dish,ikan asin teri goreng,430.0,33.4,32.4,0.0,kaggle,0.07767441842401297,0.07534883703407247,0.0,1.0308641657140691,0.7642160949024603
1567,komponen,ikan bader tawes,198.0,19.0,13.0,0.0,kaggle,0.09595959547495155,0.06565656532496685,0.0,1.4615383491124347,0.752179640554785
1570,komponen,ikan bandeng,129.0,20.0,4.8,0.0,kaggle,0.15503875848807164,0.037209302037137196,0.0,4.166665798611292,0.6562501642334241
1576,komponen,ikan bawal,96.0,19.0,1.7,0.0,kaggle,0.19791666460503474,0.01770833314887153,0.0,11.176464013844699,0.5853094774182026
1577,komponen,ikan bekasang,138.0,14.0,0.7,7.4,kaggle,0.10144927462717918,0.005072463731358958,0.05362318801722328,19.999971428612245,0.7543097999157461
1580,dish,ikan belut segar goreng,417.0,25.9,19.4,32.0,kaggle,0.06211031160165393,0.046522781663014906,0.0767386089286844,1.335051477574666,0.9334438239994957
1581,komponen,ikan belut segar mentah,82.0,6.7,1.0,10.9,kaggle,0.08170731607674005,0.012195121802498515,0.13292682764723382,6.6999933000067005,0.7818767443537549
1582,komponen,ikan beunteur,66.0,14.0,0.0,0.0,kaggle,0.21212120890725442,0.0,0.0,14000000.0,0.5285954792089683
1595,komponen,ikan ekor kuning,109.0,17.0,4.0,0.0,kaggle,0.1559633013214376,0.036697247369750025,0.0,4.249998937500266,0.6544199832209961
1610,komponen,ikan kembung,103.0,22.0,1.0,0.0,kaggle,0.21359223093599777,0.00970873776981808,0.0,21.999978000022,0.5589819114578858
1613,komponen,ikan layang,109.0,22.0,1.7,0.0,kaggle,0.20183486053362515,0.01559633013214376,0.0,12.941168858135967,0.578298239372687
1616,dish,ikan lele goreng,252.0,19.9,19.1,0.0,kaggle,0.07896825365488788,0.07579365049288235,0.0,1.041884762204986,0.7641490198102749
1617,komponen,ikan lemuru,112.0,20.0,3.0,0.0,kaggle,0.17857142697704084,0.026785714046556126,0.0,6.666664444445185,0.6171059474312202
1621,komponen,ikan mas,86.0,16.0,2.0,0.0,kaggle,0.1860465094645755,0.023255813683071936,0.0,7.999996000002,0.6045526573321737
1622,dish,ikan mas goreng,188.0,19.3,12.2,0.0,kaggle,0.10265957392202354,0.06489361667609778,0.0,1.5819670834453212,0.7469726423775812
1625,dish,ikan mujair dendeng goreng,598.0,74.3,26.9,9.2,kaggle,0.12424749143102426,0.04498327751675037,0.015384615358888602,2.7620816817070004,0.7510557104606215
1637,komponen,ikan pepetek,176.0,32.0,4.4,0.0,kaggle,0.18181818078512396,0.02499999985795455,0.0,7.272725619835086,0.6109276208563745
1648,komponen,ikan segar,113.0,17.0,4.5,0.0,kaggle,0.15044247654475684,0.039823008497141515,0.0,3.777776938271791,0.665496914567575
1649,komponen,ikan selar kering,194.0,38.0,3.5,0.0,kaggle,0.19587628765012224,0.018041237020405995,0.0,10.857139755102926,0.5867940203408198
1652,komponen,ikan sepat kering,289.0,38.0,14.0,0.0,kaggle,0.131487888818381,0.04844290640677195,0.0,2.7142855204081773,0.6982409667707739
1661,komponen,ikan tembang,204.0,16.0,15.0,0.0,kaggle,0.0784313721645521,0.0735294114042676,0.0,1.0666665955555603,0.7639301247301059
1665,komponen,ikan teri bubuk,277.0,60.0,2.3,1.8,kaggle,0.21660649741297294,0.008303249067497295,0.006498194922389188,26.08694517958905,0.5738119407933548
1666,komponen,ikan teri kering,170.0,33.4,3.0,0.0,kaggle,0.19647058707958479,0.017647058719723184,0.0,11.133329622223458,0.5855056021228515
1667,komponen,ikan teri kering tawar,331.0,68.7,4.2,0.0,kaggle,0.2075528694635865,0.012688821713931053,0.0,16.35713896258596,0.5686923435106477
1668,dish,ikan teri nasi kering,144.0,32.5,0.6,0.0,kaggle,0.22569444287712193,0.004166666637731482,0.0,54.16657638903935,0.5413534191469709
1670,komponen,ikan teri tepung,347.0,48.8,6.4,19.6,kaggle,0.14063400535840342,0.01844380398142996,0.05648414969312925,7.6249988085939355,0.7631580108705497
1677,komponen,jagung kuning giling,361.0,8.7,4.5,72.4,kaggle,0.024099722924931514,0.012465373926688715,0.20055401606494735,1.933332903703799,0.6370820967369
1678,komponen,jagung kuning muda,129.0,4.1,1.3,30.3,kaggle,0.031782945490054684,0.010077519301724657,0.23488371910942854,3.153843727812517,0.63414893350787
1679,komponen,jagung kuning pipil baru,307.0,7.9,3.4,63.6,kaggle,0.025732898938980786,0.01107491853070059,0.20716612310369342,2.3235287283739035,0.6344513351480583
1681,komponen,jagung kuning pipil lama,355.0,9.2,3.9,73.7,kaggle,0.025915492884745088,0.010985915462011506,0.20760563321801231,2.3589737541092934,0.634462256580172
1683,komponen,jagung kuning segar,140.0,4.7,1.3,33.1,kaggle,0.03357142833163266,0.009285714219387757,0.23642856973979595,3.615381834321666,0.6353706886192529
1685,komponen,jagung muda,35.0,2.2,0.1,7.4,kaggle,0.06285714106122454,0.002857142775510207,0.2114285653877553,21.99978000219998,0.6836620900930568
1690,komponen,jagung putih giling,361.0,8.7,4.5,72.4,kaggle,0.024099722924931514,0.012465373926688715,0.20055401606494735,1.933332903703799,0.6370820967369
1691,komponen,jagung putih muda,129.0,4.1,1.3,30.3,kaggle,0.031782945490054684,0.010077519301724657,0.23488371910942854,3.153843727812517,0.63414893350787
1692,komponen,jagung putih pipil baru,307.0,7.9,3.4,63.6,kaggle,0.025732898938980786,0.01107491853070059,0.20716612310369342,2.3235287283739035,0.6344513351480583
1693,komponen,jagung putih pipil lama,355.0,9.2,3.9,73.7,kaggle,0.025915492884745088,0.010985915462011506,0.20760563321801231,2.3589737541092934,0.634462256580172
1694,komponen,jagung putih segar,140.0,4.7,1.3,33.1,kaggle,0.03357142833163266,0.009285714219387757,0.23642856973979595,3.615381834321666,0.6353706886192529
1695,dish,jagung rebus,175.0,1.8,1.8,35.0,kaggle,0.010285714226938776,0.010285714226938776,0.19999999885714287,0.9999994444447531,0.5945432619103044
1696,dish,jagung sayur tumis,148.9,10.4,10.4,20.1,kaggle,0.06984553344630266,0.06984553344630266,0.13498992521833497,0.9999999038461632,0.8881999058270658
1698,komponen,jahe,51.0,1.5,1.0,10.1,kaggle,0.029411764129181096,0.0196078427527874,0.1980392118031527,1.4999985000015001,0.6684983558833075
1699,komponen,jali,289.0,11.0,4.0,61.0,kaggle,0.03806228360532082,0.013840830401934843,0.21107266362950636,2.749999312500172,0.6660324592841846
1702,komponen,jambu air,46.0,0.6,0.0,11.8,kaggle,0.013043477977315697,0.0,0.25652173355387536,600000.0,0.5623642704307801
1705,komponen,jambu bol,56.0,0.6,0.3,14.2,kaggle,0.010714285522959187,0.005357142761479593,0.2535714240433674,1.9999933333555557,0.5706642952687435
1706,komponen,jambu monyet buah,64.0,0.7,0.6,15.8,kaggle,0.010937499829101565,0.009374999853515628,0.2468749961425782,1.166664722225463,0.5823453115018562
1708,dish,jamur coklat kulat siau,45.0,2.5,3.9,0.0,kaggle,0.05555555432098769,0.08666666474074079,0.0,0.6410254766601342,0.7479467993216071
1713,dish,jamur putih kulat putih,48.0,2.8,4.1,2.9,kaggle,0.05833333211805558,0.08541666488715281,0.06041666540798614,0.6829266627008139,0.9397277375963627
1719,komponen,jaruk tigarun,48.0,2.5,4.2,0.0,kaggle,0.05208333224826391,0.08749999817708339,0.0,0.5952379535147729,0.7425403177525252
1720,komponen,jawawut,334.0,9.7,3.5,73.4,kaggle,0.029041916080712823,0.010479041884793289,0.21976047838395069,2.7714277795920625,0.6352034157256712
1721,dish,jenang,381.7,9.5,9.5,65.8,kaggle,0.024888655947370563,0.024888655947370563,0.17238669066705084,0.9999998947368532,0.6870274231068976
1723,komponen,jeruk bali,48.0,0.6,0.2,12.4,kaggle,0.012499999739583339,0.004166666579861113,0.258333327951389,2.9999850000749992,0.5712719105110262
1725,komponen,jeruk garut,44.0,0.8,0.3,10.9,kaggle,0.01818181776859505,0.006818181663223144,0.2477272670971076,2.6666577778074076,0.5930579256800155
1727,komponen,jeruk manis,45.0,0.9,0.2,11.2,kaggle,0.019999999555555568,0.0044444443456790154,0.2488888833580248,4.499977500112499,0.5911719547405072
1728,komponen,jeruk nipis,37.0,0.8,0.1,12.3,kaggle,0.02162162103725349,0.002702702629656686,0.3324324234477724,7.9999200007999915,0.5762538978277043
1730,komponen,jotang,32.0,1.9,0.3,7.1,kaggle,0.05937499814453131,0.00937499970703126,0.22187499306640648,6.333312222292593,0.6878632106512224
1735,komponen,kacang andong,356.0,20.5,4.1,61.6,kaggle,0.05758426950116778,0.011516853900233555,0.1730337073791188,4.999998780488102,0.7194264387090881
1736,komponen,kacang arab,330.0,23.8,1.4,60.2,kaggle,0.07212121190266299,0.004242424229568411,0.1824242418714417,16.999987857151535,0.7162676505847614
1740,dish,kacang belimbing rebus,204.0,16.9,8.8,17.5,kaggle,0.08284313684880815,0.043137254690503654,0.08578431330497886,1.920454327221099,0.9081628035885307
1741,komponen,kacang belimbing tempe,212.0,17.5,10.0,12.9,kaggle,0.08254716942194731,0.04716981109825561,0.060849056316749736,1.7499998250000177,0.9235651116962478
1747,komponen,kacang endel biji,331.0,25.0,1.0,58.0,kaggle,0.07552870067816103,0.003021148027126441,0.1752265855733336,24.999975000025003,0.7218256798679066
1751,komponen,kacang gude biji,336.0,20.7,1.4,62.0,kaggle,0.061607142673788265,0.004166666654265873,0.18452380897463153,14.78570372449734,0.6994359294035759
1753,komponen,kacang gude biji muda,114.0,7.0,0.6,20.8,kaggle,0.06140350823330256,0.005263157848568791,0.18245613875038474,11.66664722225463,0.7032024543737349
1754,komponen,kacang gude muda,123.0,8.4,0.6,1.8,kaggle,0.06829268237160421,0.004878048740828872,0.014634146222486617,13.999976666705557,0.6824735518614399
1761,komponen,kacang ijo,345.0,22.2,1.2,62.9,kaggle,0.06434782590044108,0.0034782608594833017,0.18231884005124974,18.499984583346183,0.7032060117395255
1762,dish,kacang kapri goreng,445.0,11.0,11.0,65.5,kaggle,0.024719101068046964,0.024719101068046964,0.14719101090518874,0.9999999090909174,0.7063823270501575
1763,komponen,kacang kapri muda,98.0,6.7,0.4,17.7,kaggle,0.06836734624114953,0.004081632611411912,0.1806122430549771,16.749958125104687,0.7117319310207658
1764,komponen,kacang kedelai basah,286.0,30.2,15.6,30.1,kaggle,0.10559440522519438,0.05454545435473617,0.1052447548767666,1.9358973118014544,0.9096303389664825
1767,dish,kacang kedelai kukus,75.0,4.1,2.1,10.7,kaggle,0.05466666593777778,0.027999999626666675,0.14266666476444448,1.9523800226761794,0.7825717746821196
1775,komponen,kacang merah,336.0,23.1,1.7,59.5,kaggle,0.06874999979538692,0.005059523794465703,0.1770833328062996,13.588227301042766,0.7169614699217317
1785,komponen,kacang panjang,44.0,2.7,0.3,7.8,kaggle,0.061363634969008304,0.006818181663223144,0.17727272324380175,8.999970000100001,0.710435263497928
1786,komponen,kacang panjang biji,357.0,17.3,1.5,70.0,kaggle,0.04845938361776083,0.004201680660499494,0.19607843082330972,11.53332564444957,0.6701994591042132
1788,dish,kacang panjang tumis,150.0,2.5,12.5,7.0,kaggle,0.016666666555555557,0.08333333277777778,0.04666666635555556,0.1999999840000013,0.8141235735396167
1791,komponen,kacang sukro putih,488.0,25.6,25.6,59.6,kaggle,0.05245901628594464,0.05245901628594464,0.12213114729071486,0.9999999609375014,0.8553451831507665
1792,komponen,kacang tanah atom,535.0,27.8,38.1,28.8,kaggle,0.05196261672530352,0.07121495313791598,0.05383177560031444,0.7296587734997698,0.9510267406310797
1794,komponen,kacang tanah kacang sari,561.0,25.5,43.8,26.0,kaggle,0.04545454537352131,0.07807486617098953,0.04634581096908055,0.5821917675298683,0.9106894052592547
1798,komponen,kacang tanah rempeyek,513.0,17.5,32.5,44.3,kaggle,0.03411306036235271,0.06335282638722646,0.08635477566012714,0.5384615218934917,0.8837007288349658
1799,komponen,kacang tanah sangan berselaput,569.0,28.8,48.4,15.8,kaggle,0.050615114146546375,0.08506151127405709,0.027768014010952524,0.5950413100198078,0.8559193281900422
1802,komponen,kacang telur,748.0,20.8,20.8,124.8,kaggle,0.02780748659384026,0.02780748659384026,0.16684491956304154,0.9999999519230792,0.7053721745056052
1804,dish,kacang tolo rebus,138.0,10.7,1.1,22.6,kaggle,0.07753623132220122,0.00797101443499265,0.16376811475530353,9.72726388430556,0.7443586147011181
1805,komponen,kacang tunggak tolo,342.0,22.9,1.4,61.6,kaggle,0.06695906413169864,0.004093567239492493,0.1801169585376697,16.357131173477732,0.7100270355179438
1807,komponen,kacang tunggak rempeyek,451.0,11.2,20.2,59.7,kaggle,0.024833702827419726,0.04478935688516772,0.13237250524972838,0.5544554180962664,0.7687737091165852
1813,komponen,kakap,92.0,20.0,0.7,0.0,kaggle,0.21739130198487716,0.0076086955694707,0.0,28.57138775516035,0.552294398203083
1814,komponen,kalakai,66.0,2.8,6.8,3.4,kaggle,0.04242424178145088,0.10303030146923786,0.05151515073461893,0.4117646453287286,0.8645144121679702
1821,komponen,kangkung,29.0,3.0,0.3,5.4,kaggle,0.10344827229488716,0.010344827229488715,0.1862068901307969,9.999966666777778,0.7605440614252912
1825,dish,kangkung tumis,52.0,1.8,3.6,3.0,kaggle,0.034615383949704155,0.06923076789940831,0.05769230658284026,0.4999998611111497,0.9109129193625252
1827,komponen,kapri muda,42.0,3.3,0.2,9.6,kaggle,0.07857142670068032,0.00476190464852608,0.22857142312925183,16.499917500412497,0.701453948118804
1831,dish,karedok,146.7,5.9,5.9,19.7,kaggle,0.0402181319685199,0.0402181319685199,0.1342876609796342,0.9999998305085033,0.7934799242248813
1833,komponen,karoket,292.0,11.2,11.2,2.8,kaggle,0.038356164252204915,0.038356164252204915,0.009589041063051229,0.9999999107142937,0.8428651597363228
1834,komponen,katak,73.0,16.4,0.3,0.0,kaggle,0.22465753116907491,0.004109588984800151,0.0,54.66648444505185,0.5412393729807059
1835,komponen,katul beras,275.0,12.6,14.8,54.6,kaggle,0.04581818165157025,0.053818181622479346,0.19854545382347108,0.8513512938276152,0.7646176480500466
1836,komponen,katul jagung,356.0,9.0,8.5,64.5,kaggle,0.025280898805390733,0.02387640442731347,0.18117977477196692,1.0588234048443055,0.679492747039616
1840,komponen,kecipir biji,405.0,32.8,17.0,36.5,kaggle,0.08098765412101813,0.04197530853833257,0.0901234565675964,1.929411651211079,0.9020128289996808
1841,komponen,kecipir buah muda,35.0,2.9,0.2,0.8,kaggle,0.08285714048979599,0.005714285551020414,0.022857142204081655,14.499927500362498,0.703183669159225
1846,komponen,keju kacang tanah,590.0,27.0,49.0,20.9,kaggle,0.04576271178684286,0.08305084731686298,0.0354237287535191,0.5510203969179511,0.8754549424205625
1848,komponen,kelapa muda air,17.0,0.2,0.1,3.8,kaggle,0.01176470519031146,0.00588235259515573,0.2235293986159177,1.9999800001999979,0.5802168896446964
1849,komponen,kelapa muda daging,68.0,1.0,0.9,14.0,kaggle,0.014705882136678205,0.013235293923010384,0.20588234991349486,1.1111098765445815,0.6130839964842272
1851,komponen,kelapa tua daging,359.0,3.4,34.7,14.0,kaggle,0.009470752062755565,0.09665738134635828,0.03899721437605233,0.09798270611000846,0.7505175808180364
